"","Gene","female","male","total","male_ratio","female_ratio","p_value"
"6170","GDF15",12,15,27,0.555555555555556,0.444444444444444,1
"6171","GDF2",38,60,98,0.612244897959184,0.387755102040816,1
"6172","GDF3",28,42,70,0.6,0.4,1
"6173","GDF5",44,72,116,0.620689655172414,0.379310344827586,1
"6174","GDF6",28,32,60,0.533333333333333,0.466666666666667,1
"6175","GDF7",10,10,20,0.5,0.5,1
"6176","GDF9",18,27,45,0.6,0.4,1
"6177","GDI1",24,15,39,0.384615384615385,0.615384615384615,1
"6178","GDI2",11,23,34,0.676470588235294,0.323529411764706,1
"6179","GDNF",9,31,40,0.775,0.225,1
"6180","GDPD1",13,22,35,0.628571428571429,0.371428571428571,1
"6181","GDPD2",45,13,58,0.224137931034483,0.775862068965517,1
"6182","GDPD3",13,17,30,0.566666666666667,0.433333333333333,1
"6183","GDPD4",27,33,60,0.55,0.45,1
"6184","GDPD5",16,23,39,0.58974358974359,0.41025641025641,1
"6185","GDPGP1",11,17,28,0.607142857142857,0.392857142857143,1
"6186","GEM",25,26,51,0.509803921568627,0.490196078431373,1
"6187","GEMIN2",3,18,21,0.857142857142857,0.142857142857143,1
"6188","GEMIN4",25,22,47,0.468085106382979,0.531914893617021,1
"6189","GEMIN5",38,69,107,0.644859813084112,0.355140186915888,1
"6190","GEMIN6",4,7,11,0.636363636363636,0.363636363636364,1
"6191","GEMIN7",7,9,16,0.5625,0.4375,1
"6192","GEMIN8",14,16,30,0.533333333333333,0.466666666666667,1
"6193","GEN1",31,46,77,0.597402597402597,0.402597402597403,1
"6194","GET1",9,9,18,0.5,0.5,1
"6195","GET1-SH3BGR",4,11,15,0.733333333333333,0.266666666666667,1
"6196","GET3",6,19,25,0.76,0.24,1
"6197","GET4",17,21,38,0.552631578947368,0.447368421052632,1
"6198","GFAP",19,26,45,0.577777777777778,0.422222222222222,1
"6199","GFER",1,4,5,0.8,0.2,1
"6200","GFI1",12,27,39,0.692307692307692,0.307692307692308,1
"6201","GFI1B",11,21,32,0.65625,0.34375,1
"6202","GFM1",31,24,55,0.436363636363636,0.563636363636364,1
"6203","GFM2",25,31,56,0.553571428571429,0.446428571428571,1
"6204","GFOD1",21,21,42,0.5,0.5,1
"6205","GFOD2",13,24,37,0.648648648648649,0.351351351351351,1
"6206","GFPT1",23,37,60,0.616666666666667,0.383333333333333,1
"6207","GFPT2",28,50,78,0.641025641025641,0.358974358974359,1
"6208","GFRA1",35,54,89,0.606741573033708,0.393258426966292,1
"6209","GFRA2",22,34,56,0.607142857142857,0.392857142857143,1
"6210","GFRA3",13,20,33,0.606060606060606,0.393939393939394,1
"6211","GFRA4",2,7,9,0.777777777777778,0.222222222222222,1
"6212","GFRAL",60,103,163,0.631901840490798,0.368098159509202,1
"6213","GFUS",7,14,21,0.666666666666667,0.333333333333333,1
"6214","GGA1",19,25,44,0.568181818181818,0.431818181818182,1
"6215","GGA2",22,33,55,0.6,0.4,1
"6216","GGA3",27,25,52,0.480769230769231,0.519230769230769,1
"6217","GGCT",8,7,15,0.466666666666667,0.533333333333333,1
"6218","GGCX",14,43,57,0.754385964912281,0.245614035087719,1
"6219","GGH",14,23,37,0.621621621621622,0.378378378378378,1
"6220","GGN",30,36,66,0.545454545454545,0.454545454545455,1
"6221","GGNBP2",34,52,86,0.604651162790698,0.395348837209302,1
"6222","GGPS1",9,16,25,0.64,0.36,1
"6223","GGT1",16,31,47,0.659574468085106,0.340425531914894,1
"6224","GGT5",36,33,69,0.478260869565217,0.521739130434783,1
"6225","GGT6",8,18,26,0.692307692307692,0.307692307692308,1
"6226","GGT7",20,29,49,0.591836734693878,0.408163265306122,1
"6227","GGTLC1",13,31,44,0.704545454545455,0.295454545454545,1
"6228","GGTLC2",6,12,18,0.666666666666667,0.333333333333333,1
"6229","GH2",16,27,43,0.627906976744186,0.372093023255814,1
"6230","GHDC",21,18,39,0.461538461538462,0.538461538461538,1
"6231","GHITM",7,23,30,0.766666666666667,0.233333333333333,1
"6232","GHR",47,97,144,0.673611111111111,0.326388888888889,1
"6233","GHRH",7,4,11,0.363636363636364,0.636363636363636,1
"6234","GHRHR",18,23,41,0.560975609756098,0.439024390243902,1
"6235","GHRL",0,7,7,1,0,1
"6236","GHSR",23,37,60,0.616666666666667,0.383333333333333,1
"6237","GID4",5,7,12,0.583333333333333,0.416666666666667,1
"6238","GID8",4,13,17,0.764705882352941,0.235294117647059,1
"6239","GIGYF1",42,62,104,0.596153846153846,0.403846153846154,1
"6240","GIGYF2",50,85,135,0.62962962962963,0.37037037037037,1
"6241","GIMAP1",29,58,87,0.666666666666667,0.333333333333333,1
"6242","GIMAP1-GIMAP5",0,1,1,1,0,1
"6243","GIMAP2",16,42,58,0.724137931034483,0.275862068965517,1
"6244","GIMAP4",17,54,71,0.76056338028169,0.23943661971831,1
"6245","GIMAP5",27,40,67,0.597014925373134,0.402985074626866,1
"6246","GIMAP6",40,72,112,0.642857142857143,0.357142857142857,1
"6247","GIMAP7",22,58,80,0.725,0.275,1
"6248","GIMAP8",46,108,154,0.701298701298701,0.298701298701299,1
"6249","GIN1",18,34,52,0.653846153846154,0.346153846153846,1
"6250","GINM1",16,14,30,0.466666666666667,0.533333333333333,1
"6251","GINS1",15,17,32,0.53125,0.46875,1
"6252","GINS2",3,9,12,0.75,0.25,1
"6253","GINS3",11,8,19,0.421052631578947,0.578947368421053,1
"6254","GINS4",4,17,21,0.80952380952381,0.19047619047619,1
"6255","GIP",6,15,21,0.714285714285714,0.285714285714286,1
"6256","GIPC1",13,25,38,0.657894736842105,0.342105263157895,1
"6257","GIPC2",15,19,34,0.558823529411765,0.441176470588235,1
"6258","GIPC3",19,22,41,0.536585365853659,0.463414634146341,1
"6259","GIPR",12,21,33,0.636363636363636,0.363636363636364,1
"6260","GIT1",14,28,42,0.666666666666667,0.333333333333333,1
"6261","GIT2",19,37,56,0.660714285714286,0.339285714285714,1
"6262","GJA1",36,42,78,0.538461538461538,0.461538461538462,1
"6263","GJA10",34,74,108,0.685185185185185,0.314814814814815,1
"6264","GJA3",9,11,20,0.55,0.45,1
"6265","GJA4",18,20,38,0.526315789473684,0.473684210526316,1
"6266","GJA5",20,50,70,0.714285714285714,0.285714285714286,1
"6267","GJA8",48,80,128,0.625,0.375,1
"6268","GJA9",20,28,48,0.583333333333333,0.416666666666667,1
"6269","GJB1",17,14,31,0.451612903225806,0.548387096774194,1
"6270","GJB2",6,9,15,0.6,0.4,1
"6271","GJB3",12,23,35,0.657142857142857,0.342857142857143,1
"6272","GJB4",12,28,40,0.7,0.3,1
"6273","GJB5",11,14,25,0.56,0.44,1
"6274","GJB6",10,22,32,0.6875,0.3125,1
"6275","GJB7",8,11,19,0.578947368421053,0.421052631578947,1
"6276","GJC1",16,39,55,0.709090909090909,0.290909090909091,1
"6277","GJC2",7,10,17,0.588235294117647,0.411764705882353,1
"6278","GJC3",10,12,22,0.545454545454545,0.454545454545455,1
"6279","GJD2",29,49,78,0.628205128205128,0.371794871794872,1
"6280","GJD3",1,4,5,0.8,0.2,1
"6281","GJD4",17,13,30,0.433333333333333,0.566666666666667,1
"6282","GK",27,16,43,0.372093023255814,0.627906976744186,1
"6283","GK2",44,92,136,0.676470588235294,0.323529411764706,1
"6284","GK5",11,18,29,0.620689655172414,0.379310344827586,1
"6285","GKAP1",6,22,28,0.785714285714286,0.214285714285714,1
"6286","GKN1",12,20,32,0.625,0.375,1
"6287","GKN2",5,14,19,0.736842105263158,0.263157894736842,1
"6288","GLA",36,12,48,0.25,0.75,1
"6289","GLB1",23,32,55,0.581818181818182,0.418181818181818,1
"6290","GLB1L",15,30,45,0.666666666666667,0.333333333333333,1
"6291","GLB1L2",37,52,89,0.584269662921348,0.415730337078652,1
"6292","GLB1L3",23,53,76,0.697368421052632,0.302631578947368,1
"6293","GLCCI1",14,36,50,0.72,0.28,1
"6294","GLCE",28,30,58,0.517241379310345,0.482758620689655,1
"6295","GLDC",40,80,120,0.666666666666667,0.333333333333333,1
"6296","GLDN",21,39,60,0.65,0.35,1
"6297","GLE1",19,23,42,0.547619047619048,0.452380952380952,1
"6298","GLG1",41,65,106,0.613207547169811,0.386792452830189,1
"6299","GLI1",57,97,154,0.62987012987013,0.37012987012987,1
"6300","GLI2",84,134,218,0.614678899082569,0.385321100917431,1
"6301","GLI3",128,162,290,0.558620689655172,0.441379310344828,1
"6302","GLI4",7,19,26,0.730769230769231,0.269230769230769,1
"6303","GLIPR1",24,21,45,0.466666666666667,0.533333333333333,1
"6304","GLIPR1L1",4,15,19,0.789473684210526,0.210526315789474,1
"6305","GLIPR1L2",6,28,34,0.823529411764706,0.176470588235294,1
"6306","GLIPR2",4,5,9,0.555555555555556,0.444444444444444,1
"6307","GLIS1",22,55,77,0.714285714285714,0.285714285714286,1
"6308","GLIS2",13,17,30,0.566666666666667,0.433333333333333,1
"6309","GLIS3",43,84,127,0.661417322834646,0.338582677165354,1
"6310","GLMN",20,23,43,0.534883720930233,0.465116279069767,1
"6311","GLMP",14,16,30,0.533333333333333,0.466666666666667,1
"6312","GLO1",12,8,20,0.4,0.6,1
"6313","GLOD4",5,14,19,0.736842105263158,0.263157894736842,1
"6314","GLOD5",6,8,14,0.571428571428571,0.428571428571429,1
"6315","GLP1R",25,40,65,0.615384615384615,0.384615384615385,1
"6316","GLP2R",25,67,92,0.728260869565217,0.271739130434783,1
"6317","GLRA1",22,41,63,0.650793650793651,0.349206349206349,1
"6318","GLRA2",36,42,78,0.538461538461538,0.461538461538462,1
"6319","GLRA3",36,60,96,0.625,0.375,1
"6320","GLRA4",22,25,47,0.531914893617021,0.468085106382979,1
"6321","GLRB",40,74,114,0.649122807017544,0.350877192982456,1
"6322","GLRX",2,7,9,0.777777777777778,0.222222222222222,1
"6323","GLRX2",7,6,13,0.461538461538462,0.538461538461538,1
"6324","GLRX3",10,31,41,0.75609756097561,0.24390243902439,1
"6325","GLRX5",3,3,6,0.5,0.5,1
"6326","GLRXP3",18,21,39,0.538461538461538,0.461538461538462,1
"6327","GLS",25,24,49,0.489795918367347,0.510204081632653,1
"6328","GLS2",14,23,37,0.621621621621622,0.378378378378378,1
"6329","GLT1D1",16,29,45,0.644444444444444,0.355555555555556,1
"6330","GLT6D1",21,21,42,0.5,0.5,1
"6331","GLT8D1",16,25,41,0.609756097560976,0.390243902439024,1
"6332","GLT8D2",15,28,43,0.651162790697674,0.348837209302326,1
"6333","GLTP",7,13,20,0.65,0.35,1
"6334","GLTPD2",6,7,13,0.538461538461538,0.461538461538462,1
"6335","GLUD1",9,31,40,0.775,0.225,1
"6336","GLUD1P3",0,1,1,1,0,1
"6337","GLUD2",64,40,104,0.384615384615385,0.615384615384615,1
"6338","GLUL",18,27,45,0.6,0.4,1
"6339","GLYAT",15,44,59,0.745762711864407,0.254237288135593,1
"6340","GLYATL1",30,56,86,0.651162790697674,0.348837209302326,1
"6341","GLYATL2",21,52,73,0.712328767123288,0.287671232876712,1
"6342","GLYATL3",0,2,2,1,0,1
"6343","GLYCTK",9,16,25,0.64,0.36,1
"6344","GLYR1",42,47,89,0.528089887640449,0.471910112359551,1
"6345","GM2A",6,8,14,0.571428571428571,0.428571428571429,1
"6346","GMCL1",7,16,23,0.695652173913043,0.304347826086957,1
"6347","GMDS",17,26,43,0.604651162790698,0.395348837209302,1
"6348","GMEB1",12,29,41,0.707317073170732,0.292682926829268,1
"6349","GMEB2",18,34,52,0.653846153846154,0.346153846153846,1
"6350","GMFB",5,7,12,0.583333333333333,0.416666666666667,1
"6351","GMFG",10,7,17,0.411764705882353,0.588235294117647,1
"6352","GMIP",39,54,93,0.580645161290323,0.419354838709677,1
"6353","GML",17,25,42,0.595238095238095,0.404761904761905,1
"6354","GMNN",6,10,16,0.625,0.375,1
"6355","GMPPA",21,28,49,0.571428571428571,0.428571428571429,1
"6356","GMPPB",9,16,25,0.64,0.36,1
"6357","GMPR",16,18,34,0.529411764705882,0.470588235294118,1
"6358","GMPR2",11,13,24,0.541666666666667,0.458333333333333,1
"6359","GMPS",28,37,65,0.569230769230769,0.430769230769231,1
"6360","GNA11",38,35,73,0.479452054794521,0.520547945205479,1
"6361","GNA12",10,17,27,0.62962962962963,0.37037037037037,1
"6362","GNA13",9,33,42,0.785714285714286,0.214285714285714,1
"6363","GNA14",15,24,39,0.615384615384615,0.384615384615385,1
"6364","GNA15",9,25,34,0.735294117647059,0.264705882352941,1
"6365","GNAI1",14,29,43,0.674418604651163,0.325581395348837,1
"6366","GNAI2",16,18,34,0.529411764705882,0.470588235294118,1
"6367","GNAI3",11,18,29,0.620689655172414,0.379310344827586,1
"6368","GNAL",13,33,46,0.717391304347826,0.282608695652174,1
"6369","GNAO1",10,22,32,0.6875,0.3125,1
"6370","GNAQ",36,53,89,0.595505617977528,0.404494382022472,1
"6371","GNAS",55,71,126,0.563492063492063,0.436507936507937,1
"6372","GNAT1",14,21,35,0.6,0.4,1
"6373","GNAT2",8,19,27,0.703703703703704,0.296296296296296,1
"6374","GNAT3",16,22,38,0.578947368421053,0.421052631578947,1
"6375","GNAZ",28,48,76,0.631578947368421,0.368421052631579,1
"6376","GNB1",19,17,36,0.472222222222222,0.527777777777778,1
"6377","GNB1L",18,28,46,0.608695652173913,0.391304347826087,1
"6378","GNB2",4,15,19,0.789473684210526,0.210526315789474,1
"6379","GNB3",15,27,42,0.642857142857143,0.357142857142857,1
"6380","GNB4",21,27,48,0.5625,0.4375,1
"6381","GNB5",12,23,35,0.657142857142857,0.342857142857143,1
"6382","GNE",22,29,51,0.568627450980392,0.431372549019608,1
"6383","GNG10",0,1,1,1,0,1
"6384","GNG11",5,13,18,0.722222222222222,0.277777777777778,1
"6385","GNG12",18,16,34,0.470588235294118,0.529411764705882,1
"6386","GNG13",6,6,12,0.5,0.5,1
"6387","GNG2",5,11,16,0.6875,0.3125,1
"6388","GNG3",6,2,8,0.25,0.75,1
"6389","GNG4",3,11,14,0.785714285714286,0.214285714285714,1
"6390","GNG5",5,3,8,0.375,0.625,1
"6391","GNG5P2",0,1,1,1,0,1
"6392","GNG7",4,7,11,0.636363636363636,0.363636363636364,1
"6393","GNG8",0,2,2,1,0,1
"6394","GNGT1",5,5,10,0.5,0.5,1
"6395","GNGT2",3,10,13,0.769230769230769,0.230769230769231,1
"6396","GNL1",22,20,42,0.476190476190476,0.523809523809524,1
"6397","GNL2",31,34,65,0.523076923076923,0.476923076923077,1
"6398","GNL3",12,23,35,0.657142857142857,0.342857142857143,1
"6399","GNL3L",44,14,58,0.241379310344828,0.758620689655172,1
"6400","GNLY",6,9,15,0.6,0.4,1
"6401","GNMT",4,12,16,0.75,0.25,1
"6402","GNPAT",22,26,48,0.541666666666667,0.458333333333333,1
"6403","GNPDA1",10,9,19,0.473684210526316,0.526315789473684,1
"6404","GNPDA2",11,16,27,0.592592592592593,0.407407407407407,1
"6405","GNPNAT1",7,13,20,0.65,0.35,1
"6406","GNPTAB",46,58,104,0.557692307692308,0.442307692307692,1
"6407","GNPTG",10,8,18,0.444444444444444,0.555555555555556,1
"6408","GNRH1",4,7,11,0.636363636363636,0.363636363636364,1
"6409","GNRH2",4,5,9,0.555555555555556,0.444444444444444,1
"6410","GNRHR",13,22,35,0.628571428571429,0.371428571428571,1
"6411","GNS",9,23,32,0.71875,0.28125,1
"6412","GOLGA1",25,40,65,0.615384615384615,0.384615384615385,1
"6413","GOLGA2",28,62,90,0.688888888888889,0.311111111111111,1
"6414","GOLGA3",66,92,158,0.582278481012658,0.417721518987342,1
"6415","GOLGA4",57,133,190,0.7,0.3,1
"6416","GOLGA5",16,47,63,0.746031746031746,0.253968253968254,1
"6417","GOLGA6A",19,19,38,0.5,0.5,1
"6418","GOLGA6B",12,22,34,0.647058823529412,0.352941176470588,1
"6419","GOLGA6L22",8,8,16,0.5,0.5,1
"6420","GOLGA6L9",2,8,10,0.8,0.2,1
"6421","GOLGA7",5,1,6,0.166666666666667,0.833333333333333,1
"6422","GOLGA7B",2,10,12,0.833333333333333,0.166666666666667,1
"6423","GOLGA8A",3,5,8,0.625,0.375,1
"6424","GOLGA8G",5,5,10,0.5,0.5,1
"6425","GOLGB1",106,204,310,0.658064516129032,0.341935483870968,1
"6426","GOLIM4",33,49,82,0.597560975609756,0.402439024390244,1
"6427","GOLM1",14,19,33,0.575757575757576,0.424242424242424,1
"6428","GOLM2",11,22,33,0.666666666666667,0.333333333333333,1
"6429","GOLPH3",13,14,27,0.518518518518518,0.481481481481481,1
"6430","GOLPH3L",6,10,16,0.625,0.375,1
"6431","GOLT1A",8,8,16,0.5,0.5,1
"6432","GOLT1B",15,10,25,0.4,0.6,1
"6433","GON4L",82,119,201,0.592039800995025,0.407960199004975,1
"6434","GON7",1,5,6,0.833333333333333,0.166666666666667,1
"6435","GOPC",7,25,32,0.78125,0.21875,1
"6436","GORAB",14,35,49,0.714285714285714,0.285714285714286,1
"6437","GORASP1",13,9,22,0.409090909090909,0.590909090909091,1
"6438","GORASP2",16,37,53,0.69811320754717,0.30188679245283,1
"6439","GOSR1",6,11,17,0.647058823529412,0.352941176470588,1
"6440","GOSR2",7,14,21,0.666666666666667,0.333333333333333,1
"6441","GOT1",23,21,44,0.477272727272727,0.522727272727273,1
"6442","GOT1L1",31,28,59,0.474576271186441,0.525423728813559,1
"6443","GOT2",23,16,39,0.41025641025641,0.58974358974359,1
"6444","GP1BA",21,25,46,0.543478260869565,0.456521739130435,1
"6445","GP1BB",0,1,1,1,0,1
"6446","GP2",34,84,118,0.711864406779661,0.288135593220339,1
"6447","GP5",36,28,64,0.4375,0.5625,1
"6448","GP6",19,23,42,0.547619047619048,0.452380952380952,1
"6449","GP9",8,15,23,0.652173913043478,0.347826086956522,1
"6450","GPA33",16,29,45,0.644444444444444,0.355555555555556,1
"6451","GPAA1",16,30,46,0.652173913043478,0.347826086956522,1
"6452","GPALPP1",7,23,30,0.766666666666667,0.233333333333333,0.74
"6453","GPAM",28,48,76,0.631578947368421,0.368421052631579,1
"6454","GPANK1",10,22,32,0.6875,0.3125,0.44
"6455","GPAT2",22,26,48,0.541666666666667,0.458333333333333,1
"6456","GPAT3",30,28,58,0.482758620689655,0.517241379310345,1
"6457","GPAT4",10,18,28,0.642857142857143,0.357142857142857,1
"6458","GPATCH1",34,46,80,0.575,0.425,1
"6459","GPATCH11",4,4,8,0.5,0.5,1
"6460","GPATCH2",22,38,60,0.633333333333333,0.366666666666667,1
"6461","GPATCH2L",13,23,36,0.638888888888889,0.361111111111111,1
"6462","GPATCH3",13,23,36,0.638888888888889,0.361111111111111,1
"6463","GPATCH4",6,25,31,0.806451612903226,0.193548387096774,1
"6464","GPATCH8",62,115,177,0.649717514124294,0.350282485875706,1
"6465","GPBAR1",7,9,16,0.5625,0.4375,0.77
"6466","GPBP1",22,26,48,0.541666666666667,0.458333333333333,1
"6467","GPBP1L1",19,29,48,0.604166666666667,0.395833333333333,1
"6468","GPC1",15,16,31,0.516129032258065,0.483870967741935,1
"6469","GPC2",13,35,48,0.729166666666667,0.270833333333333,1
"6470","GPC3",30,37,67,0.552238805970149,0.447761194029851,1
"6471","GPC4",48,24,72,0.333333333333333,0.666666666666667,1
"6472","GPC5",54,138,192,0.71875,0.28125,1
"6473","GPC6",36,72,108,0.666666666666667,0.333333333333333,1
"6474","GPCPD1",27,27,54,0.5,0.5,1
"6475","GPD1",19,19,38,0.5,0.5,1
"6476","GPD1L",11,16,27,0.592592592592593,0.407407407407407,1
"6477","GPD2",24,42,66,0.636363636363636,0.363636363636364,1
"6478","GPER1",18,23,41,0.560975609756098,0.439024390243902,1
"6479","GPHA2",2,7,9,0.777777777777778,0.222222222222222,1
"6480","GPHB5",8,10,18,0.555555555555556,0.444444444444444,1
"6481","GPHN",35,58,93,0.623655913978495,0.376344086021505,1
"6482","GPI",26,24,50,0.48,0.52,1
"6483","GPIHBP1",5,15,20,0.75,0.25,1
"6484","GPKOW",27,9,36,0.25,0.75,1
"6485","GPLD1",34,68,102,0.666666666666667,0.333333333333333,1
"6486","GPM6A",37,37,74,0.5,0.5,1
"6487","GPM6B",6,8,14,0.571428571428571,0.428571428571429,1
"6488","GPN1",10,17,27,0.62962962962963,0.37037037037037,1
"6489","GPN2",12,13,25,0.52,0.48,1
"6490","GPN3",9,19,28,0.678571428571429,0.321428571428571,1
"6491","GPNMB",19,52,71,0.732394366197183,0.267605633802817,1
"6492","GPR1",6,22,28,0.785714285714286,0.214285714285714,1
"6493","GPR101",44,48,92,0.521739130434783,0.478260869565217,1
"6494","GPR107",10,22,32,0.6875,0.3125,1
"6495","GPR108",15,22,37,0.594594594594595,0.405405405405405,1
"6496","GPR119",20,23,43,0.534883720930233,0.465116279069767,1
"6497","GPR12",25,33,58,0.568965517241379,0.431034482758621,1
"6498","GPR132",19,22,41,0.536585365853659,0.463414634146341,1
"6499","GPR135",9,19,28,0.678571428571429,0.321428571428571,1
"6500","GPR137",20,32,52,0.615384615384615,0.384615384615385,1
"6501","GPR137B",22,24,46,0.521739130434783,0.478260869565217,1
"6502","GPR137C",5,19,24,0.791666666666667,0.208333333333333,1
"6503","GPR139",43,64,107,0.598130841121495,0.401869158878505,1
"6504","GPR141",31,60,91,0.659340659340659,0.340659340659341,1
"6505","GPR142",35,41,76,0.539473684210526,0.460526315789474,1
"6506","GPR143",26,11,37,0.297297297297297,0.702702702702703,1
"6507","GPR146",9,11,20,0.55,0.45,1
"6508","GPR148",25,29,54,0.537037037037037,0.462962962962963,1
"6509","GPR149",53,84,137,0.613138686131387,0.386861313868613,1
"6510","GPR15",19,40,59,0.677966101694915,0.322033898305085,1
"6511","GPR150",5,6,11,0.545454545454545,0.454545454545455,1
"6512","GPR151",19,22,41,0.536585365853659,0.463414634146341,1
"6513","GPR152",7,36,43,0.837209302325581,0.162790697674419,1
"6514","GPR153",9,15,24,0.625,0.375,1
"6515","GPR155",18,49,67,0.73134328358209,0.26865671641791,1
"6516","GPR156",43,63,106,0.594339622641509,0.405660377358491,1
"6517","GPR157",8,13,21,0.619047619047619,0.380952380952381,1
"6518","GPR158",104,212,316,0.670886075949367,0.329113924050633,1
"6519","GPR160",14,17,31,0.548387096774194,0.451612903225806,1
"6520","GPR161",16,37,53,0.69811320754717,0.30188679245283,1
"6521","GPR162",18,47,65,0.723076923076923,0.276923076923077,1
"6522","GPR17",15,22,37,0.594594594594595,0.405405405405405,1
"6523","GPR171",23,28,51,0.549019607843137,0.450980392156863,1
"6524","GPR173",27,11,38,0.289473684210526,0.710526315789474,1
"6525","GPR174",38,46,84,0.547619047619048,0.452380952380952,1
"6526","GPR176",11,31,42,0.738095238095238,0.261904761904762,1
"6527","GPR179",85,169,254,0.665354330708661,0.334645669291339,1
"6528","GPR18",9,22,31,0.709677419354839,0.290322580645161,1
"6529","GPR180",9,26,35,0.742857142857143,0.257142857142857,1
"6530","GPR182",16,19,35,0.542857142857143,0.457142857142857,1
"6531","GPR183",16,18,34,0.529411764705882,0.470588235294118,1
"6532","GPR19",20,26,46,0.565217391304348,0.434782608695652,1
"6533","GPR20",18,24,42,0.571428571428571,0.428571428571429,1
"6534","GPR21",6,16,22,0.727272727272727,0.272727272727273,1
"6535","GPR22",15,34,49,0.693877551020408,0.306122448979592,1
