"","x"
"15510","SMARCC2"
"15511","SMARCD1"
"15512","SMARCD2"
"15513","SMARCD3"
"15514","SMARCE1"
"15515","SMC1A"
"15516","SMC1B"
"15517","SMC2"
"15518","SMC3"
"15519","SMC4"
"15520","SMC5"
"15521","SMC6"
"15522","SMCHD1"
"15523","SMCO1"
"15524","SMCO2"
"15525","SMCO3"
"15526","SMCO4"
"15527","SMCP"
"15528","SMCR8"
"15529","SMDT1"
"15530","SMG1"
"15531","SMG5"
"15532","SMG6"
"15533","SMG7"
"15534","SMG8"
"15535","SMG9"
"15536","SMIM10"
"15537","SMIM14"
"15538","SMIM15"
"15539","SMIM19"
"15540","SMIM2"
"15541","SMIM21"
"15542","SMIM29"
"15543","SMIM7"
"15544","SMIM8"
"15545","SMN1"
"15546","SMN2"
"15547","SMNDC1"
"15548","SMO"
"15549","SMOC1"
"15550","SMOC2"
"15551","SMOX"
"15552","SMPD1"
"15553","SMPD2"
"15554","SMPD3"
"15555","SMPD4"
"15556","SMPDL3A"
"15557","SMPDL3B"
"15558","SMPX"
"15559","SMR3A"
"15560","SMR3B"
"15561","SMS"
"15562","SMTN"
"15563","SMTNL1"
"15564","SMTNL2"
"15565","SMU1"
"15566","SMUG1"
"15567","SMURF1"
"15568","SMURF2"
"15569","SMYD1"
"15570","SMYD2"
"15571","SMYD3"
"15572","SMYD4"
"15573","SMYD5"
"15574","SNAI1"
"15575","SNAI2"
"15576","SNAI3"
"15577","SNAP23"
"15578","SNAP25"
"15579","SNAP29"
"15580","SNAP47"
"15581","SNAP91"
"15582","SNAPC1"
"15583","SNAPC2"
"15584","SNAPC3"
"15585","SNAPC4"
"15586","SNAPC5"
"15587","SNAPIN"
"15588","SNCA"
"15589","SNCAIP"
"15590","SNCB"
"15591","SNCG"
"15592","SND1"
"15593","SNED1"
"15594","SNF8"
"15595","SNIP1"
"15596","SNN"
"15597","SNORA22"
"15598","SNORA26"
"15599","SNORA60"
"15600","SNORA71A"
"15601","SNORA71B"
"15602","SNORA71C"
"15603","SNORA71D"
"15604","SNORA71E"
"15605","SNORA9"
"15606","SNORD108"
"15607","SNORD109A"
"15608","SNORD109B"
"15609","SNORD113-1"
"15610","SNORD113-2"
"15611","SNORD113-3"
"15612","SNORD113-4"
"15613","SNORD113-5"
"15614","SNORD113-6"
"15615","SNORD113-7"
"15616","SNORD113-9"
"15617","SNORD114-1"
"15618","SNORD114-11"
"15619","SNORD114-12"
"15620","SNORD114-13"
"15621","SNORD114-14"
"15622","SNORD114-15"
"15623","SNORD114-16"
"15624","SNORD114-17"
"15625","SNORD114-18"
"15626","SNORD114-19"
"15627","SNORD114-2"
"15628","SNORD114-20"
"15629","SNORD114-21"
"15630","SNORD114-22"
"15631","SNORD114-23"
"15632","SNORD114-24"
"15633","SNORD114-25"
"15634","SNORD114-26"
"15635","SNORD114-27"
"15636","SNORD114-28"
"15637","SNORD114-29"
"15638","SNORD114-3"
"15639","SNORD114-30"
"15640","SNORD114-31"
"15641","SNORD114-4"
"15642","SNORD114-5"
"15643","SNORD114-6"
"15644","SNORD114-7"
"15645","SNORD114-9"
"15646","SNORD115-1"
"15647","SNORD115-10"
"15648","SNORD115-11"
"15649","SNORD115-12"
"15650","SNORD115-13"
"15651","SNORD115-14"
"15652","SNORD115-15"
"15653","SNORD115-16"
"15654","SNORD115-17"
"15655","SNORD115-18"
"15656","SNORD115-19"
"15657","SNORD115-2"
"15658","SNORD115-20"
"15659","SNORD115-21"
"15660","SNORD115-22"
"15661","SNORD115-23"
"15662","SNORD115-25"
"15663","SNORD115-26"
"15664","SNORD115-29"
"15665","SNORD115-3"
"15666","SNORD115-30"
"15667","SNORD115-31"
"15668","SNORD115-32"
"15669","SNORD115-33"
"15670","SNORD115-34"
"15671","SNORD115-35"
"15672","SNORD115-36"
"15673","SNORD115-37"
"15674","SNORD115-38"
"15675","SNORD115-39"
"15676","SNORD115-4"
"15677","SNORD115-40"
"15678","SNORD115-41"
"15679","SNORD115-42"
"15680","SNORD115-43"
"15681","SNORD115-44"
"15682","SNORD115-48"
"15683","SNORD115-5"
"15684","SNORD115-6"
"15685","SNORD115-7"
"15686","SNORD115-8"
"15687","SNORD115-9"
"15688","SNORD116-1"
"15689","SNORD116-10"
"15690","SNORD116-11"
"15691","SNORD116-12"
"15692","SNORD116-13"
"15693","SNORD116-14"
"15694","SNORD116-15"
"15695","SNORD116-16"
"15696","SNORD116-17"
"15697","SNORD116-18"
"15698","SNORD116-19"
"15699","SNORD116-2"
"15700","SNORD116-20"
"15701","SNORD116-21"
"15702","SNORD116-22"
"15703","SNORD116-23"
"15704","SNORD116-24"
"15705","SNORD116-25"
"15706","SNORD116-26"
"15707","SNORD116-27"
"15708","SNORD116-28"
"15709","SNORD116-29"
"15710","SNORD116-3"
"15711","SNORD116-4"
"15712","SNORD116-5"
"15713","SNORD116-6"
"15714","SNORD116-7"
"15715","SNORD116-8"
"15716","SNORD116-9"
"15717","SNORD3B-1"
"15718","SNORD3B-2"
"15719","SNORD3C"
"15720","SNORD3D"
"15721","SNORD48"
"15722","SNORD52"
"15723","SNORD64"
"15724","SNORD88C"
"15725","SNORD93"
"15726","SNPH"
"15727","SNRK"
"15728","SNRNP200"
"15729","SNRNP25"
"15730","SNRNP27"
"15731","SNRNP35"
"15732","SNRNP40"
"15733","SNRNP48"
"15734","SNRNP70"
"15735","SNRPA"
"15736","SNRPA1"
"15737","SNRPB"
"15738","SNRPB2"
"15739","SNRPC"
"15740","SNRPD1"
"15741","SNRPD2"
"15742","SNRPD3"
"15743","SNRPE"
"15744","SNRPF"
"15745","SNRPG"
"15746","SNRPN"
"15747","SNTA1"
"15748","SNTB1"
"15749","SNTB2"
"15750","SNTG1"
"15751","SNTG2"
"15752","SNTN"
"15753","SNU13"
"15754","SNUPN"
"15755","SNURF"
"15756","SNURFL"
"15757","SNW1"
"15758","SNX1"
"15759","SNX10"
"15760","SNX11"
"15761","SNX12"
"15762","SNX13"
"15763","SNX14"
"15764","SNX15"
"15765","SNX16"
"15766","SNX17"
"15767","SNX18"
"15768","SNX19"
"15769","SNX2"
"15770","SNX20"
"15771","SNX21"
"15772","SNX22"
"15773","SNX24"
"15774","SNX25"
"15775","SNX27"
"15776","SNX29"
"15777","SNX29P1"
"15778","SNX29P2"
"15779","SNX3"
"15780","SNX30"
"15781","SNX31"
"15782","SNX32"
"15783","SNX33"
"15784","SNX4"
"15785","SNX5"
"15786","SNX6"
"15787","SNX7"
"15788","SNX8"
"15789","SNX9"
"15790","SOAT1"
"15791","SOAT2"
"15792","SOBP"
"15793","SOCS1"
"15794","SOCS2"
"15795","SOCS3"
"15796","SOCS4"
"15797","SOCS5"
"15798","SOCS6"
"15799","SOCS7"
"15800","SOD1"
"15801","SOD2"
"15802","SOD3"
"15803","SOGA1"
"15804","SOGA3"
"15805","SOHLH1"
"15806","SOHLH2"
"15807","SON"
"15808","SORBS1"
"15809","SORBS2"
"15810","SORBS3"
"15811","SORCS1"
"15812","SORCS2"
"15813","SORCS3"
"15814","SORD"
"15815","SORL1"
"15816","SORT1"
"15817","SOS1"
"15818","SOS2"
"15819","SOST"
"15820","SOSTDC1"
"15821","SOWAHA"
"15822","SOWAHB"
"15823","SOWAHC"
"15824","SOWAHD"
"15825","SOX1"
"15826","SOX10"
"15827","SOX11"
"15828","SOX12"
"15829","SOX13"
"15830","SOX14"
"15831","SOX15"
"15832","SOX17"
"15833","SOX18"
"15834","SOX2"
"15835","SOX21"
"15836","SOX3"
"15837","SOX30"
"15838","SOX4"
"15839","SOX5"
"15840","SOX6"
"15841","SOX7"
"15842","SOX8"
"15843","SOX9"
"15844","SP1"
"15845","SP100"
"15846","SP110"
"15847","SP140"
"15848","SP140L"
"15849","SP2"
"15850","SP3"
"15851","SP4"
"15852","SP5"
"15853","SP6"
"15854","SP7"
"15855","SP8"
"15856","SPA17"
"15857","SPACA1"
"15858","SPACA3"
"15859","SPACA4"
"15860","SPACA5B"
"15861","SPACA7"
"15862","SPACA9"
"15863","SPAG1"
"15864","SPAG11A"
"15865","SPAG11B"
"15866","SPAG16"
"15867","SPAG17"
"15868","SPAG4"
"15869","SPAG5"
"15870","SPAG6"
"15871","SPAG7"
"15872","SPAG8"
"15873","SPAG9"
"15874","SPAM1"
"15875","SPANXB1"
"15876","SPANXC"
"15877","SPANXD"
"15878","SPANXN1"
"15879","SPANXN2"
"15880","SPANXN3"
"15881","SPANXN4"
"15882","SPANXN5"
"15883","SPARC"
"15884","SPARCL1"
"15885","SPART"
"15886","SPAST"
"15887","SPATA1"
"15888","SPATA12"
"15889","SPATA13"
"15890","SPATA16"
"15891","SPATA17"
"15892","SPATA18"
"15893","SPATA19"
"15894","SPATA2"
"15895","SPATA20"
"15896","SPATA21"
"15897","SPATA22"
"15898","SPATA25"
"15899","SPATA2L"
"15900","SPATA3"
"15901","SPATA31A1"
"15902","SPATA31A3"
"15903","SPATA31A5"
"15904","SPATA31A6"
"15905","SPATA31A7"
"15906","SPATA31C1"
"15907","SPATA31D1"
"15908","SPATA31D3"
"15909","SPATA31D4"
"15910","SPATA31E1"
"15911","SPATA32"
"15912","SPATA33"
"15913","SPATA4"
"15914","SPATA45"
"15915","SPATA46"
"15916","SPATA48"
"15917","SPATA5"
"15918","SPATA5L1"
"15919","SPATA6"
"15920","SPATA6L"
"15921","SPATA7"
"15922","SPATA8"
"15923","SPATA9"
"15924","SPATC1"
"15925","SPATC1L"
"15926","SPATS1"
"15927","SPATS2"
"15928","SPATS2L"
"15929","SPC24"
"15930","SPC25"
"15931","SPCS1"
"15932","SPCS2"
"15933","SPCS3"
"15934","SPDEF"
"15935","SPDL1"
"15936","SPDYA"
"15937","SPDYC"
"15938","SPDYE1"
"15939","SPDYE2"
"15940","SPDYE3"
"15941","SPDYE4"
"15942","SPDYE5"
"15943","SPDYE6"
"15944","SPECC1"
"15945","SPECC1L"
"15946","SPEF1"
"15947","SPEF2"
"15948","SPEG"
"15949","SPEM1"
"15950","SPEM2"
"15951","SPEN"
"15952","SPESP1"
"15953","SPG11"
"15954","SPG21"
"15955","SPG7"
"15956","SPHK1"
"15957","SPHK2"
"15958","SPHKAP"
"15959","SPI1"
"15960","SPIB"
"15961","SPIC"
"15962","SPICE1"
"15963","SPIDR"
"15964","SPIN1"
"15965","SPIN2A"
"15966","SPIN2B"
"15967","SPIN3"
"15968","SPIN4"
"15969","SPINDOC"
"15970","SPINK1"
"15971","SPINK13"
"15972","SPINK14"
"15973","SPINK2"
"15974","SPINK4"
"15975","SPINK5"
"15976","SPINK6"
"15977","SPINK7"
"15978","SPINK8"
"15979","SPINK9"
"15980","SPINT1"
"15981","SPINT2"
"15982","SPINT4"
"15983","SPIRE1"
"15984","SPIRE2"
"15985","SPN"
"15986","SPNS1"
"15987","SPNS2"
"15988","SPNS3"
"15989","SPO11"
"15990","SPOCD1"
"15991","SPOCK1"
"15992","SPOCK2"
"15993","SPOCK3"
"15994","SPON1"
"15995","SPON2"
"15996","SPOP"
"15997","SPOPL"
"15998","SPOUT1"
"15999","SPP1"
"16000","SPP2"
"16001","SPPL2A"
"16002","SPPL2B"
"16003","SPPL2C"
"16004","SPPL3"
"16005","SPR"
"16006","SPRED1"
"16007","SPRED2"
"16008","SPRED3"
"16009","SPRING1"
"16010","SPRN"
"16011","SPRR1A"
"16012","SPRR1B"
"16013","SPRR2A"
"16014","SPRR2B"
"16015","SPRR2D"
"16016","SPRR2E"
"16017","SPRR2F"
"16018","SPRR2G"
"16019","SPRR3"
"16020","SPRR4"
"16021","SPRTN"
"16022","SPRY1"
"16023","SPRY2"
"16024","SPRY3"
"16025","SPRY4"
"16026","SPRYD3"
"16027","SPRYD4"
"16028","SPRYD7"
"16029","SPSB1"
"16030","SPSB2"
"16031","SPSB3"
"16032","SPSB4"
"16033","SPTA1"
"16034","SPTAN1"
"16035","SPTB"
"16036","SPTBN1"
"16037","SPTBN2"
"16038","SPTBN4"
"16039","SPTBN5"
"16040","SPTLC1"
"16041","SPTLC2"
"16042","SPTLC3"
"16043","SPTSSA"
"16044","SPTSSB"
"16045","SPTY2D1"
"16046","SPX"
"16047","SPZ1"
"16048","SQLE"
"16049","SQOR"
"16050","SQSTM1"
"16051","SRA1"
"16052","SRARP"
"16053","SRBD1"
"16054","SRC"
"16055","SRCAP"
"16056","SRCIN1"
"16057","SRD5A1"
"16058","SRD5A2"
"16059","SRD5A3"
"16060","SREBF1"
"16061","SREBF2"
"16062","SREK1"
"16063","SREK1IP1"
"16064","SRF"
"16065","SRFBP1"
"16066","SRGAP1"
"16067","SRGAP2"
"16068","SRGAP2D"
"16069","SRGAP3"
"16070","SRGN"
"16071","SRI"
"16072","SRL"
"16073","SRM"
"16074","SRMS"
"16075","SRP14"
"16076","SRP19"
"16077","SRP54"
"16078","SRP68"
"16079","SRP72"
"16080","SRP9"
"16081","SRPK1"
"16082","SRPK2"
"16083","SRPK3"
"16084","SRPRA"
"16085","SRPRB"
"16086","SRPX"
"16087","SRPX2"
"16088","SRR"
"16089","SRRD"
"16090","SRRM1"
"16091","SRRM2"
"16092","SRRM3"
"16093","SRRM4"
"16094","SRRM5"
"16095","SRRT"
"16096","SRSF1"
"16097","SRSF10"
"16098","SRSF11"
"16099","SRSF12"
"16100","SRSF2"
"16101","SRSF3"
"16102","SRSF4"
"16103","SRSF5"
"16104","SRSF6"
"16105","SRSF7"
"16106","SRSF8"
"16107","SRSF9"
"16108","SRXN1"
"16109","SRY"
"16110","SS18"
"16111","SS18L1"
"16112","SS18L2"
"16113","SSB"
"16114","SSBP1"
"16115","SSBP2"
"16116","SSBP3"
"16117","SSBP4"
"16118","SSC4D"
"16119","SSC5D"
"16120","SSH1"
"16121","SSH2"
"16122","SSH3"
"16123","SSMEM1"
"16124","SSNA1"
"16125","SSPN"
"16126","SSPOP"
"16127","SSR1"
"16128","SSR2"
"16129","SSR3"
"16130","SSR4"
"16131","SSRP1"
"16132","SST"
"16133","SSTR1"
"16134","SSTR2"
"16135","SSTR3"
"16136","SSTR4"
"16137","SSTR5"
"16138","SSU72"
"16139","SSU72P8"
"16140","SSUH2"
"16141","SSX1"
"16142","SSX2"
"16143","SSX2IP"
"16144","SSX3"
"16145","SSX4"
"16146","SSX4B"
"16147","SSX5"
"16148","SSX6P"
"16149","SSX7"
"16150","SSX9P"
"16151","ST13"
"16152","ST14"
"16153","ST18"
"16154","ST20"
"16155","ST3GAL1"
"16156","ST3GAL2"
"16157","ST3GAL3"
"16158","ST3GAL4"
"16159","ST3GAL5"
"16160","ST3GAL6"
"16161","ST6GAL1"
"16162","ST6GAL2"
"16163","ST6GALNAC1"
"16164","ST6GALNAC2"
"16165","ST6GALNAC3"
"16166","ST6GALNAC4"
"16167","ST6GALNAC5"
"16168","ST6GALNAC6"
"16169","ST7"
"16170","ST7L"
"16171","ST8SIA1"
"16172","ST8SIA2"
"16173","ST8SIA3"
"16174","ST8SIA4"
"16175","ST8SIA5"
"16176","ST8SIA6"
"16177","STAB1"
"16178","STAB2"
"16179","STAC"
"16180","STAC2"
"16181","STAC3"
"16182","STAG1"
"16183","STAG2"
"16184","STAG3"
"16185","STAG3L2"
"16186","STAG3L3"
"16187","STAG3L4"
"16188","STAM"
"16189","STAM2"
"16190","STAMBP"
"16191","STAMBPL1"
"16192","STAP1"
"16193","STAP2"
"16194","STAR"
"16195","STARD10"
"16196","STARD13"
"16197","STARD3"
"16198","STARD3NL"
"16199","STARD4"
"16200","STARD5"
"16201","STARD6"
"16202","STARD7"
"16203","STARD7-AS1"
"16204","STARD8"
"16205","STAT1"
"16206","STAT2"
"16207","STAT3"
"16208","STAT4"
"16209","STAT5A"
"16210","STAT5B"
"16211","STAT6"
"16212","STATH"
"16213","STAU1"
"16214","STAU2"
"16215","STBD1"
"16216","STC1"
"16217","STC2"
"16218","STEAP1"
"16219","STEAP1B"
"16220","STEAP2"
"16221","STEAP3"
"16222","STEAP4"
"16223","STH"
"16224","STIL"
"16225","STIM1"
"16226","STIM2"
"16227","STIMATE"
"16228","STIMATE-MUSTN1"
"16229","STING1"
"16230","STIP1"
"16231","STK10"
"16232","STK11"
"16233","STK11IP"
"16234","STK16"
"16235","STK17A"
"16236","STK17B"
"16237","STK19"
"16238","STK24"
"16239","STK25"
"16240","STK26"
"16241","STK3"
"16242","STK31"
"16243","STK32A"
"16244","STK32B"
"16245","STK32C"
"16246","STK33"
"16247","STK35"
"16248","STK36"
"16249","STK38"
"16250","STK38L"
"16251","STK39"
"16252","STK4"
"16253","STK40"
"16254","STKLD1"
"16255","STMN1"
"16256","STMN2"
"16257","STMN3"
"16258","STMN4"
"16259","STMP1"
"16260","STN1"
"16261","STOM"
"16262","STOML1"
"16263","STOML2"
"16264","STOML3"
"16265","STON1"
"16266","STON1-GTF2A1L"
"16267","STON2"
"16268","STOX1"
"16269","STOX2"
"16270","STPG1"
"16271","STPG2"
"16272","STPG3"
"16273","STPG4"
"16274","STRA6"
"16275","STRA8"
"16276","STRADA"
"16277","STRADB"
"16278","STRAP"
"16279","STRBP"
"16280","STRC"
"16281","STRIP1"
"16282","STRIP2"
"16283","STRN"
"16284","STRN3"
"16285","STRN4"
"16286","STS"
"16287","STT3A"
"16288","STT3B"
"16289","STUB1"
"16290","STUM"
"16291","STX10"
"16292","STX11"
"16293","STX12"
"16294","STX16"
"16295","STX17"
"16296","STX18"
"16297","STX19"
"16298","STX1A"
"16299","STX1B"
"16300","STX2"
"16301","STX3"
"16302","STX4"
"16303","STX5"
"16304","STX6"
"16305","STX7"
"16306","STX8"
"16307","STXBP1"
"16308","STXBP2"
"16309","STXBP3"
"16310","STXBP4"
"16311","STXBP5"
"16312","STXBP5L"
"16313","STXBP6"
"16314","STYK1"
"16315","STYX"
"16316","STYXL1"
"16317","STYXL2"
"16318","SUB1"
"16319","SUCLA2"
"16320","SUCLG1"
"16321","SUCLG2"
"16322","SUCNR1"
"16323","SUCO"
"16324","SUDS3"
"16325","SUFU"
"16326","SUGCT"
"16327","SUGP1"
"16328","SUGP2"
"16329","SUGT1"
"16330","SUGT1P4-STRA6LP"
"16331","SULF1"
"16332","SULF2"
"16333","SULT1A1"
"16334","SULT1A2"
"16335","SULT1B1"
"16336","SULT1C2"
"16337","SULT1C3"
"16338","SULT1C4"
"16339","SULT1E1"
"16340","SULT2A1"
"16341","SULT2B1"
"16342","SULT4A1"
"16343","SULT6B1"
"16344","SUMF1"
"16345","SUMF2"
"16346","SUMO1"
"16347","SUMO2"
"16348","SUMO2P21"
"16349","SUMO3"
"16350","SUMO4"
"16351","SUN1"
"16352","SUN2"
"16353","SUN3"
"16354","SUN5"
"16355","SUOX"
"16356","SUPT16H"
"16357","SUPT20H"
"16358","SUPT20HL1"
"16359","SUPT20HL2"
"16360","SUPT3H"
"16361","SUPT4H1"
"16362","SUPT5H"
"16363","SUPT6H"
"16364","SUPT7L"
"16365","SUPV3L1"
"16366","SURF1"
"16367","SURF2"
"16368","SURF4"
"16369","SURF6"
"16370","SUSD1"
"16371","SUSD2"
"16372","SUSD3"
"16373","SUSD4"
"16374","SUSD5"
"16375","SUSD6"
"16376","SUV39H1"
"16377","SUV39H2"
"16378","SUZ12"
"16379","SV2A"
"16380","SV2B"
"16381","SV2C"
"16382","SVBP"
"16383","SVEP1"
"16384","SVIL"
"16385","SVIP"
"16386","SVOP"
"16387","SVOPL"
"16388","SWAP70"
"16389","SWI5"
"16390","SWSAP1"
"16391","SWT1"
"16392","SYAP1"
"16393","SYBU"
"16394","SYCE1"
"16395","SYCE1L"
"16396","SYCE2"
"16397","SYCN"
"16398","SYCP1"
"16399","SYCP2"
"16400","SYCP2L"
"16401","SYCP3"
"16402","SYDE1"
"16403","SYDE2"
"16404","SYF2"
"16405","SYK"
"16406","SYMPK"
"16407","SYN1"
"16408","SYN2"
"16409","SYN3"
"16410","SYNC"
"16411","SYNCRIP"
"16412","SYNDIG1"
"16413","SYNDIG1L"
"16414","SYNE1"
"16415","SYNE2"
"16416","SYNE3"
"16417","SYNE4"
"16418","SYNGAP1"
"16419","SYNGR1"
"16420","SYNGR2"
"16421","SYNGR3"
"16422","SYNGR4"
"16423","SYNJ1"
"16424","SYNJ2"
"16425","SYNJ2BP"
"16426","SYNM"
"16427","SYNPO"
"16428","SYNPO2"
"16429","SYNPO2L"
"16430","SYNPR"
"16431","SYNRG"
"16432","SYP"
"16433","SYPL1"
"16434","SYPL2"
"16435","SYS1"
"16436","SYT1"
"16437","SYT10"
"16438","SYT11"
"16439","SYT12"
"16440","SYT13"
"16441","SYT14"
"16442","SYT15"
"16443","SYT16"
"16444","SYT17"
"16445","SYT2"
"16446","SYT3"
"16447","SYT4"
"16448","SYT5"
"16449","SYT6"
"16450","SYT7"
"16451","SYT8"
"16452","SYT9"
"16453","SYTL1"
"16454","SYTL2"
"16455","SYTL3"
"16456","SYTL4"
"16457","SYTL5"
"16458","SYVN1"
"16459","SZRD1"
"16460","SZT2"
"16461","TAAR1"
"16462","TAAR2"
"16463","TAAR5"
"16464","TAAR6"
"16465","TAAR8"
"16466","TAAR9"
"16467","TAB1"
"16468","TAB2"
"16469","TAB3"
"16470","TAC1"
"16471","TAC3"
"16472","TAC4"
"16473","TACC1"
"16474","TACC2"
"16475","TACC3"
"16476","TACO1"
"16477","TACR1"
"16478","TACR2"
"16479","TACR3"
"16480","TACSTD2"
"16481","TADA1"
"16482","TADA2A"
"16483","TADA2B"
"16484","TADA3"
"16485","TAF1"
"16486","TAF10"
"16487","TAF11"
"16488","TAF12"
"16489","TAF13"
"16490","TAF15"
"16491","TAF1A"
"16492","TAF1B"
"16493","TAF1C"
"16494","TAF1D"
"16495","TAF1L"
"16496","TAF2"
"16497","TAF3"
"16498","TAF4"
"16499","TAF4B"
"16500","TAF5"
"16501","TAF5L"
"16502","TAF6"
"16503","TAF6L"
"16504","TAF7"
"16505","TAF7L"
"16506","TAF8"
"16507","TAF9"
"16508","TAF9B"
"16509","TAFA1"
"16510","TAFA2"
"16511","TAFA3"
"16512","TAFA4"
"16513","TAFA5"
"16514","TAGAP"
"16515","TAGLN"
"16516","TAGLN2"
"16517","TAGLN3"
"16518","TAL1"
"16519","TAL2"
"16520","TALDO1"
"16521","TAMALIN"
"16522","TAMM41"
"16523","TANC1"
"16524","TANC2"
"16525","TANGO2"
"16526","TANGO6"
"16527","TANK"
"16528","TAOK1"
"16529","TAOK2"
"16530","TAOK3"
"16531","TAP1"
"16532","TAP2"
"16533","TAPBP"
"16534","TAPBPL"
"16535","TAPT1"
"16536","TARBP1"
"16537","TARBP2"
"16538","TARDBP"
"16539","TARS1"
"16540","TARS2"
"16541","TARS3"
"16542","TAS1R1"
"16543","TAS1R2"
"16544","TAS1R3"
"16545","TAS2R1"
"16546","TAS2R10"
"16547","TAS2R13"
"16548","TAS2R14"
"16549","TAS2R16"
"16550","TAS2R19"
"16551","TAS2R20"
"16552","TAS2R3"
"16553","TAS2R30"
"16554","TAS2R31"
"16555","TAS2R38"
"16556","TAS2R39"
"16557","TAS2R4"
"16558","TAS2R40"
"16559","TAS2R41"
"16560","TAS2R42"
"16561","TAS2R43"
"16562","TAS2R46"
"16563","TAS2R5"
"16564","TAS2R50"
"16565","TAS2R60"
"16566","TAS2R7"
"16567","TAS2R8"
"16568","TAS2R9"
"16569","TASOR"
"16570","TASOR2"
"16571","TASP1"
"16572","TAT"
"16573","TATDN1"
"16574","TATDN2"
"16575","TATDN3"
"16576","TAX1BP1"
"16577","TAX1BP3"
"16578","TAZ"
"16579","TBATA"
"16580","TBC1D1"
"16581","TBC1D10A"
"16582","TBC1D10B"
"16583","TBC1D10C"
"16584","TBC1D12"
"16585","TBC1D13"
"16586","TBC1D14"
"16587","TBC1D15"
"16588","TBC1D16"
"16589","TBC1D17"
"16590","TBC1D19"
"16591","TBC1D2"
"16592","TBC1D20"
"16593","TBC1D21"
"16594","TBC1D22A"
"16595","TBC1D22B"
"16596","TBC1D23"
"16597","TBC1D24"
"16598","TBC1D25"
"16599","TBC1D26"
"16600","TBC1D28"
"16601","TBC1D29P"
"16602","TBC1D2B"
"16603","TBC1D31"
"16604","TBC1D32"
"16605","TBC1D3B"
"16606","TBC1D3F"
"16607","TBC1D3I"
"16608","TBC1D3L"
"16609","TBC1D4"
"16610","TBC1D5"
"16611","TBC1D7"
"16612","TBC1D8"
"16613","TBC1D8B"
"16614","TBC1D9"
"16615","TBC1D9B"
"16616","TBCA"
"16617","TBCB"
"16618","TBCC"
"16619","TBCCD1"
"16620","TBCD"
"16621","TBCE"
"16622","TBCEL"
"16623","TBCK"
"16624","TBK1"
"16625","TBKBP1"
"16626","TBL1X"
"16627","TBL1XR1"
"16628","TBL1Y"
"16629","TBL2"
"16630","TBL3"
"16631","TBP"
"16632","TBPL1"
"16633","TBPL2"
"16634","TBR1"
"16635","TBRG1"
"16636","TBRG4"
"16637","TBX1"
"16638","TBX10"
"16639","TBX15"
"16640","TBX18"
"16641","TBX19"
"16642","TBX2"
"16643","TBX20"
"16644","TBX21"
"16645","TBX22"
"16646","TBX3"
"16647","TBX4"
"16648","TBX5"
"16649","TBX6"
"16650","TBXA2R"
"16651","TBXAS1"
"16652","TBXT"
"16653","TC2N"
"16654","TCAF1"
"16655","TCAF2"
"16656","TCAIM"
"16657","TCAP"
"16658","TCEA1"
"16659","TCEA2"
"16660","TCEA3"
"16661","TCEAL1"
"16662","TCEAL2"
"16663","TCEAL3"
"16664","TCEAL4"
"16665","TCEAL5"
"16666","TCEAL6"
"16667","TCEAL7"
"16668","TCEAL8"
"16669","TCEAL9"
"16670","TCEANC"
"16671","TCEANC2"
"16672","TCERG1"
"16673","TCERG1L"
"16674","TCF12"
"16675","TCF15"
"16676","TCF19"
"16677","TCF20"
"16678","TCF21"
"16679","TCF23"
"16680","TCF25"
"16681","TCF3"
"16682","TCF4"
"16683","TCF7"
"16684","TCF7L1"
"16685","TCF7L2"
"16686","TCFL5"
"16687","TCHH"
"16688","TCHHL1"
"16689","TCHP"
"16690","TCIM"
"16691","TCIRG1"
"16692","TCL1A"
"16693","TCL1B"
"16694","TCN1"
"16695","TCN2"
"16696","TCOF1"
"16697","TCP1"
"16698","TCP10L"
"16699","TCP10L3"
"16700","TCP11"
"16701","TCP11L1"
"16702","TCP11L2"
"16703","TCTA"
"16704","TCTE1"
"16705","TCTE3"
"16706","TCTEX1D1"
"16707","TCTEX1D2"
"16708","TCTEX1D4"
"16709","TCTN1"
"16710","TCTN2"
"16711","TCTN3"
"16712","TDG"
"16713","TDGF1"
"16714","TDO2"
"16715","TDP1"
"16716","TDP2"
"16717","TDRD1"
"16718","TDRD10"
"16719","TDRD12"
"16720","TDRD15"
"16721","TDRD3"
"16722","TDRD5"
"16723","TDRD6"
"16724","TDRD7"
"16725","TDRD9"
"16726","TDRKH"
"16727","TDRP"
"16728","TEAD1"
"16729","TEAD2"
"16730","TEAD3"
"16731","TEAD4"
"16732","TEC"
"16733","TECPR1"
"16734","TECPR2"
"16735","TECR"
"16736","TECRL"
"16737","TECTA"
"16738","TECTB"
"16739","TEDC1"
"16740","TEDC2"
"16741","TEDDM1"
"16742","TEF"
"16743","TEFM"
"16744","TEK"
"16745","TEKT1"
"16746","TEKT2"
"16747","TEKT3"
"16748","TEKT4"
"16749","TEKT5"
"16750","TELO2"
"16751","TENM1"
"16752","TENM2"
"16753","TENM3"
"16754","TENM4"
"16755","TENT2"
"16756","TENT4A"
"16757","TENT4B"
"16758","TENT5A"
"16759","TENT5B"
"16760","TENT5C"
"16761","TENT5D"
"16762","TEP1"
"16763","TEPP"
"16764","TEPSIN"
"16765","TERB1"
"16766","TERB2"
"16767","TERF1"
"16768","TERF2"
"16769","TERF2IP"
"16770","TERT"
"16771","TES"
"16772","TESC"
"16773","TESK1"
"16774","TESK2"
